Player,Pos,Squad,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog,SCA,SCA90,PassLive,PassDead,Drib,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,Drib,Sh,Fld,Def,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Past,Press,Succ,%,Def 3rd,Mid 3rd,Att 3rd,Blocks,Sh,ShSv,Pass,Int,Tkl+Int,Clr,Err
Aitor Ruibal,0.35,Leganes,23,13.6,0.0,16.0,3.0,18.8,1.18,0.22,0.0,0.0,21.0,0.0,0.0,0.0,0.7,0.7,0.05,-0.7,-0.7,306.0,414.0,73.9,4825.0,1624.0,163.0,191.0,85.3,112.0,142.0,78.9,20.0,54.0,37.0,0.0,0.8,-0.8,11.0,24.0,9.0,3.0,37.0,32.0,2.36,21.0,1.0,6.0,3.0,1.0,0.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0,30.0,18.0,16.0,13.0,1.0,13.0,42.0,31.0,29.0,284.0,79.0,27.8,94.0,115.0,75.0,18.0,2.0,0.0,16.0,11.0,41.0,15.0,0.0
Fabian Ruiz Pena,0.2,Napoli,23,29.8,3.0,71.0,17.0,23.9,2.38,0.57,0.04,0.18,23.3,0.0,0.0,0.0,3.1,3.1,0.04,-0.1,-0.1,2118.0,2354.0,90.0,39614.0,9628.0,920.0,991.0,92.8,861.0,919.0,93.7,300.0,354.0,84.7,6.0,4.8,1.2,48.0,240.0,54.0,4.0,225.0,112.0,3.76,100.0,1.0,6.0,2.0,2.0,1.0,12.0,0.4,10.0,0.0,0.0,1.0,1.0,0.0,48.0,33.0,22.0,20.0,6.0,21.0,70.0,30.0,49.0,549.0,165.0,30.1,162.0,248.0,139.0,47.0,4.0,0.0,43.0,18.0,66.0,22.0,1.0
Lukas Rupp,0.25,Hoffenheim,28,3.8,0.0,5.0,0.0,0.0,1.32,0.0,0.0,0,14.7,0.0,0.0,0.0,0.3,0.3,0.06,-0.3,-0.3,135.0,155.0,87.1,2127.0,462.0,75.0,85.0,88.2,52.0,57.0,91.2,5.0,7.0,71.4,0.0,0.1,-0.1,1.0,17.0,2.0,0.0,13.0,5.0,1.32,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.26,1.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,3.0,7.0,1.0,5.0,7.0,71.4,2.0,74.0,18.0,24.3,24.0,37.0,13.0,8.0,1.0,0.0,7.0,5.0,16.0,2.0,0.0
Lukas Rupp,0.25,Norwich City,28,7.7,0.0,4.0,2.0,50.0,0.52,0.26,0.0,0.0,16.1,0.0,0.0,0.0,0.3,0.3,0.08,-0.3,-0.3,196.0,260.0,75.4,2849.0,670.0,111.0,132.0,84.1,67.0,82.0,81.7,9.0,23.0,39.1,0.0,0.8,-0.8,8.0,13.0,4.0,1.0,11.0,14.0,1.81,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,9.0,7.0,3.0,3.0,2.0,15.0,13.3,13.0,192.0,48.0,25.0,80.0,83.0,29.0,17.0,1.0,0.0,16.0,9.0,22.0,4.0,1.0
Julian Ryerson,0.35,Union Berlin,21,4.1,0.0,2.0,0.0,0.0,0.49,0.0,0.0,0,14.7,0.0,0.0,0.0,0.7,0.7,0.33,-0.7,-0.7,123.0,179.0,68.7,2025.0,976.0,65.0,78.0,83.3,48.0,63.0,76.2,9.0,25.0,36.0,0.0,0.1,-0.1,1.0,5.0,3.0,2.0,10.0,2.0,0.49,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,2.0,2.0,4.0,4.0,9.0,44.4,5.0,64.0,22.0,34.4,22.0,22.0,20.0,9.0,3.0,0.0,6.0,5.0,13.0,7.0,0.0
Joao Victor Santos Sa,0.25,Wolfsburg,25,18.1,2.0,29.0,11.0,37.9,1.6,0.61,0.07,0.18,16.0,0.0,0.0,0.0,3.5,3.5,0.12,-1.5,-1.5,322.0,442.0,72.9,4801.0,1394.0,186.0,234.0,79.5,110.0,147.0,74.8,16.0,30.0,53.3,2.0,1.9,0.1,16.0,20.0,15.0,5.0,42.0,43.0,2.38,27.0,1.0,5.0,6.0,3.0,1.0,4.0,0.22,3.0,0.0,1.0,0.0,0.0,0.0,38.0,22.0,18.0,11.0,9.0,15.0,45.0,33.3,30.0,401.0,114.0,28.4,71.0,183.0,147.0,38.0,1.0,0.0,37.0,13.0,51.0,9.0,0.0
Roli Pereira de Sa,0.2,Nantes,22,0.1,0.0,1.0,0.0,0.0,15.0,0.0,0.0,0,27.3,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,11.0,12.0,91.7,200.0,62.0,6.0,6.0,100.0,4.0,5.0,80.0,1.0,1.0,100.0,0.0,0.1,-0.1,2.0,1.0,0.0,0.0,0.0,2.0,30.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Youssouf Sabaly,0.1,Bordeaux,26,10.1,0.0,6.0,1.0,16.7,0.59,0.1,0.0,0.0,18.0,0.0,0.0,0.0,0.3,0.3,0.05,-0.3,-0.3,488.0,597.0,81.7,8034.0,2864.0,236.0,268.0,88.1,204.0,240.0,85.0,37.0,62.0,59.7,1.0,1.3,-0.3,12.0,35.0,11.0,6.0,49.0,21.0,2.07,17.0,0.0,0.0,0.0,4.0,0.0,1.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,24.0,19.0,13.0,5.0,6.0,7.0,20.0,35.0,13.0,144.0,49.0,34.0,59.0,60.0,25.0,16.0,2.0,0.0,14.0,9.0,33.0,33.0,0.0
Stefano Sabelli,0.1,Brescia,26,35.2,0.0,14.0,4.0,28.6,0.4,0.11,0.0,0.0,24.7,2.0,0.0,0.0,0.6,0.6,0.04,-0.6,-0.6,1454.0,1981.0,73.4,27735.0,14401.0,555.0,637.0,87.1,701.0,865.0,81.0,165.0,389.0,42.4,3.0,3.6,-0.6,38.0,149.0,54.0,22.0,212.0,63.0,1.79,49.0,5.0,1.0,1.0,6.0,1.0,3.0,0.09,3.0,0.0,0.0,0.0,0.0,0.0,104.0,60.0,61.0,37.0,6.0,48.0,139.0,34.5,91.0,719.0,182.0,25.3,411.0,244.0,64.0,94.0,15.0,1.0,79.0,49.0,153.0,95.0,0.0
Abdelhamid Sabiri,0.2,Paderborn 07,22,11.6,4.0,38.0,14.0,36.8,3.26,1.2,0.08,0.21,24.4,10.0,1.0,1.0,2.7,1.9,0.05,1.3,1.1,351.0,441.0,79.6,7225.0,1934.0,153.0,176.0,86.9,119.0,139.0,85.6,67.0,101.0,66.3,1.0,0.4,0.6,7.0,40.0,3.0,0.0,36.0,26.0,2.23,16.0,1.0,3.0,1.0,4.0,1.0,3.0,0.26,2.0,0.0,1.0,0.0,0.0,0.0,22.0,17.0,8.0,13.0,1.0,7.0,23.0,30.4,16.0,202.0,58.0,28.7,58.0,107.0,37.0,16.0,4.0,0.0,12.0,8.0,30.0,19.0,0.0
Marcel Sabitzer,0.25,RB Leipzig,25,27.8,9.0,71.0,24.0,33.8,2.56,0.86,0.13,0.38,20.8,8.0,0.0,0.0,7.0,7.0,0.1,2.0,2.0,1163.0,1532.0,75.9,20425.0,7057.0,572.0,677.0,84.5,407.0,510.0,79.8,145.0,245.0,59.2,7.0,4.7,2.3,56.0,115.0,57.0,11.0,173.0,103.0,3.71,87.0,6.0,2.0,5.0,2.0,1.0,12.0,0.43,10.0,0.0,0.0,1.0,1.0,0.0,38.0,29.0,13.0,18.0,7.0,17.0,59.0,28.8,42.0,485.0,179.0,36.9,107.0,271.0,107.0,34.0,5.0,0.0,29.0,14.0,52.0,29.0,0.0
Ihsan Sacko,0.35,Nice,22,1.6,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,32.0,43.0,74.4,606.0,137.0,11.0,16.0,68.8,20.0,26.0,76.9,1.0,1.0,100.0,0.0,0.3,-0.3,3.0,1.0,3.0,0.0,6.0,5.0,3.1,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,25.0,7.0,28.0,6.0,11.0,8.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
Alexis Saelemaekers,0.35,Milan,20,7.6,1.0,9.0,2.0,22.2,1.18,0.26,0.11,0.5,16.5,0.0,0.0,0.0,0.8,0.8,0.09,0.2,0.2,279.0,340.0,82.1,4147.0,952.0,152.0,171.0,88.9,102.0,121.0,84.3,14.0,27.0,51.9,0.0,0.9,-0.9,9.0,15.0,10.0,4.0,23.0,25.0,3.29,22.0,0.0,0.0,1.0,2.0,0.0,1.0,0.13,0.0,0.0,0.0,0.0,1.0,0.0,14.0,6.0,4.0,7.0,3.0,7.0,21.0,33.3,14.0,127.0,34.0,26.8,36.0,59.0,32.0,12.0,0.0,0.0,12.0,9.0,23.0,2.0,0.0
Jorge Saenz,0.35,Celta Vigo,22,4.1,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,136.0,168.0,81.0,3402.0,961.0,35.0,39.0,89.7,61.0,69.0,88.4,40.0,58.0,69.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,3.0,0.73,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,2.0,52.0,13.0,25.0,29.0,21.0,2.0,6.0,2.0,0.0,4.0,4.0,8.0,23.0,0.0
Nuri Sahin,0.2,Werder Bremen,30,13.9,0.0,11.0,1.0,9.1,0.79,0.07,0.0,0.0,25.2,2.0,0.0,0.0,0.4,0.4,0.03,-0.4,-0.4,590.0,775.0,76.1,11933.0,3767.0,212.0,242.0,87.6,255.0,290.0,87.9,110.0,212.0,51.9,3.0,3.1,-0.1,28.0,59.0,7.0,0.0,63.0,46.0,3.31,23.0,20.0,1.0,0.0,0.0,2.0,4.0,0.29,2.0,2.0,0.0,0.0,0.0,0.0,31.0,22.0,13.0,13.0,5.0,9.0,37.0,24.3,28.0,272.0,95.0,34.9,113.0,131.0,28.0,25.0,8.0,0.0,17.0,20.0,51.0,44.0,0.0
Wesley Said,0.25,Toulouse,24,12.9,2.0,25.0,10.0,40.0,1.94,0.78,0.08,0.2,17.3,0.0,0.0,0.0,2.4,2.4,0.09,-0.4,-0.4,331.0,403.0,82.1,5316.0,1577.0,183.0,203.0,90.1,106.0,127.0,83.5,33.0,53.0,62.3,1.0,1.2,-0.2,11.0,31.0,14.0,3.0,40.0,29.0,2.25,16.0,2.0,5.0,3.0,2.0,1.0,2.0,0.16,2.0,0.0,0.0,0.0,0.0,0.0,15.0,12.0,10.0,4.0,1.0,2.0,14.0,14.3,12.0,208.0,47.0,22.6,66.0,90.0,52.0,15.0,0.0,0.0,15.0,5.0,20.0,10.0,0.0
Allan Saint Maximin,0.25,Newcastle Utd,22,20.7,3.0,46.0,20.0,43.5,2.22,0.97,0.07,0.15,22.2,0.0,0.0,0.0,3.2,3.2,0.07,-0.2,-0.2,356.0,490.0,72.7,6374.0,1453.0,169.0,204.0,82.8,143.0,190.0,75.3,38.0,67.0,56.7,4.0,3.5,0.5,34.0,25.0,15.0,5.0,41.0,88.0,4.25,52.0,0.0,22.0,6.0,7.0,1.0,10.0,0.48,6.0,0.0,1.0,1.0,1.0,1.0,17.0,11.0,11.0,2.0,4.0,5.0,25.0,20.0,20.0,251.0,62.0,24.7,75.0,113.0,63.0,21.0,3.0,0.0,18.0,6.0,23.0,6.0,0.0
Theo Sainte Luce,0.35,Nimes,20,0.2,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,2.0,100.0,36.0,0.0,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,2.0,50.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Borja Sainz,0.25,Alaves,18,6.4,1.0,9.0,5.0,55.6,1.41,0.79,0.11,0.2,13.7,0.0,0.0,0.0,1.3,1.3,0.14,-0.3,-0.3,94.0,130.0,72.3,1468.0,433.0,52.0,59.0,88.1,31.0,38.0,81.6,6.0,18.0,33.3,0.0,0.5,-0.5,5.0,6.0,5.0,2.0,10.0,14.0,2.2,8.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,11.0,4.0,10.0,2.0,5.0,21.0,23.8,16.0,203.0,40.0,19.7,59.0,103.0,41.0,12.0,0.0,0.0,12.0,2.0,18.0,0.0,0.0
Romain Saiss,0.1,Wolves,29,30.1,2.0,23.0,8.0,34.8,0.77,0.27,0.09,0.25,12.5,1.0,0.0,0.0,2.7,2.7,0.12,-0.7,-0.7,1252.0,1540.0,81.3,28003.0,10404.0,306.0,342.0,89.5,699.0,779.0,89.7,239.0,382.0,62.6,1.0,0.5,0.5,7.0,119.0,9.0,0.0,115.0,24.0,0.8,19.0,1.0,1.0,3.0,0.0,0.0,1.0,0.03,0.0,0.0,0.0,1.0,0.0,0.0,66.0,30.0,46.0,20.0,0.0,23.0,45.0,51.1,22.0,343.0,116.0,33.8,228.0,106.0,9.0,58.0,19.0,0.0,39.0,27.0,93.0,201.0,1.0
Bukayo Saka,0.35,Arsenal,17,19.5,1.0,13.0,4.0,30.8,0.67,0.21,0.08,0.25,17.5,0.0,0.0,0.0,1.3,1.3,0.1,-0.3,-0.3,659.0,844.0,78.1,10760.0,3132.0,337.0,383.0,88.0,269.0,327.0,82.3,41.0,84.0,48.8,5.0,3.5,1.5,22.0,38.0,21.0,6.0,61.0,45.0,2.31,32.0,2.0,7.0,2.0,2.0,0.0,7.0,0.36,6.0,0.0,1.0,0.0,0.0,0.0,38.0,22.0,20.0,11.0,7.0,13.0,33.0,39.4,20.0,288.0,84.0,29.2,105.0,106.0,77.0,25.0,4.0,0.0,21.0,9.0,47.0,21.0,1.0
Hiroki Sakai,0.1,Marseille,29,18.0,0.0,3.0,0.0,0.0,0.17,0.0,0.0,0,25.7,0.0,0.0,0.0,0.1,0.1,0.03,-0.1,-0.1,942.0,1112.0,84.7,15711.0,5943.0,477.0,516.0,92.4,368.0,435.0,84.6,81.0,119.0,68.1,0.0,0.9,-0.9,14.0,71.0,10.0,7.0,87.0,35.0,1.94,26.0,4.0,1.0,0.0,4.0,0.0,2.0,0.11,1.0,0.0,0.0,0.0,1.0,0.0,63.0,35.0,28.0,26.0,9.0,25.0,48.0,52.1,23.0,231.0,81.0,35.1,84.0,102.0,45.0,38.0,6.0,0.0,32.0,11.0,74.0,49.0,0.0
Mamadou Sakho,0.1,Crystal Palace,29,10.3,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,451.0,516.0,87.4,9276.0,3462.0,141.0,155.0,91.0,230.0,255.0,90.2,75.0,97.0,77.3,0.0,0.1,-0.1,1.0,24.0,1.0,0.0,26.0,1.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.0,10.0,1.0,1.0,0.0,5.0,0.0,5.0,53.0,15.0,28.3,34.0,19.0,0.0,15.0,5.0,0.0,10.0,7.0,19.0,53.0,1.0
Jacopo Sala,0.1,SPAL,27,9.5,0.0,14.0,2.0,14.3,1.48,0.21,0.0,0.0,21.1,0.0,0.0,0.0,0.5,0.5,0.03,-0.5,-0.5,373.0,471.0,79.2,6291.0,2082.0,186.0,209.0,89.0,148.0,175.0,84.6,32.0,64.0,50.0,0.0,0.3,-0.3,7.0,21.0,8.0,3.0,24.0,17.0,1.79,13.0,1.0,3.0,0.0,0.0,0.0,1.0,0.11,0.0,1.0,0.0,0.0,0.0,0.0,24.0,9.0,17.0,5.0,2.0,9.0,23.0,39.1,14.0,162.0,45.0,27.8,85.0,51.0,26.0,19.0,0.0,0.0,19.0,2.0,26.0,17.0,1.0
Mohamed Salah,0.3,Liverpool,27,32.0,19.0,130.0,56.0,43.1,4.07,1.75,0.12,0.29,14.8,4.0,3.0,3.0,19.4,17.2,0.13,-0.4,-1.2,746.0,1004.0,74.3,11227.0,2982.0,440.0,540.0,81.5,245.0,315.0,77.8,43.0,83.0,51.8,10.0,7.3,2.7,54.0,41.0,60.0,6.0,106.0,120.0,3.76,76.0,4.0,23.0,10.0,5.0,2.0,16.0,0.5,8.0,2.0,4.0,1.0,1.0,0.0,21.0,13.0,3.0,5.0,13.0,4.0,27.0,14.8,23.0,552.0,180.0,32.6,49.0,161.0,342.0,13.0,3.0,0.0,10.0,5.0,26.0,2.0,0.0
Bartosz Salamon,0.1,SPAL,28,3.8,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,132.0,147.0,89.8,3164.0,1326.0,40.0,42.0,95.2,63.0,66.0,95.5,29.0,38.0,76.3,0.0,0.0,0.0,0.0,13.0,2.0,0.0,9.0,1.0,0.26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,26.0,7.0,26.9,18.0,8.0,0.0,7.0,4.0,0.0,3.0,4.0,5.0,18.0,0.0
Eddie Salcedo,0.25,Hellas Verona,17,7.6,1.0,22.0,7.0,31.8,2.91,0.93,0.05,0.14,16.2,0.0,0.0,0.0,1.5,1.5,0.07,-0.5,-0.5,138.0,221.0,62.4,1983.0,509.0,84.0,119.0,70.6,39.0,64.0,60.9,9.0,18.0,50.0,0.0,1.6,-1.6,8.0,9.0,8.0,4.0,12.0,19.0,2.51,14.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,6.0,0.0,6.0,127.0,35.0,27.6,16.0,47.0,64.0,4.0,0.0,0.0,4.0,1.0,4.0,2.0,0.0
William Saliba,0.1,Saint Etienne,18,11.0,0.0,3.0,0.0,0.0,0.27,0.0,0.0,0,14.7,0.0,0.0,0.0,0.1,0.1,0.03,-0.1,-0.1,479.0,544.0,88.1,10028.0,3139.0,166.0,185.0,89.7,225.0,242.0,93.0,84.0,109.0,77.1,0.0,0.0,0.0,0.0,33.0,1.0,0.0,34.0,4.0,0.36,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,19.0,21.0,5.0,0.0,6.0,11.0,54.5,5.0,88.0,39.0,44.3,52.0,32.0,4.0,17.0,7.0,0.0,10.0,16.0,42.0,49.0,1.0
Yannis Salibur,0.25,Mallorca,28,0.9,0.0,1.0,0.0,0.0,1.1,0.0,0.0,0,34.0,1.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,36.0,42.0,85.7,465.0,155.0,23.0,26.0,88.5,12.0,13.0,92.3,0.0,2.0,0.0,0.0,0.1,-0.1,2.0,2.0,3.0,0.0,3.0,4.0,4.39,3.0,0.0,1.0,0.0,0.0,0.0,2.0,2.2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,12.0,4.0,33.3,1.0,8.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0
Mohammed Salisu,0.1,Valladolid,20,30.3,1.0,7.0,1.0,14.3,0.23,0.03,0.14,1.0,9.3,0.0,0.0,0.0,1.2,1.2,0.18,-0.2,-0.2,890.0,1056.0,84.3,19255.0,6699.0,227.0,254.0,89.4,508.0,546.0,93.0,149.0,239.0,62.3,1.0,0.1,0.9,2.0,41.0,1.0,1.0,49.0,4.0,0.13,3.0,0.0,0.0,0.0,1.0,0.0,2.0,0.07,2.0,0.0,0.0,0.0,0.0,0.0,52.0,33.0,40.0,12.0,0.0,19.0,38.0,50.0,19.0,235.0,72.0,30.6,168.0,64.0,3.0,44.0,28.0,1.0,16.0,16.0,68.0,243.0,4.0
Roland Sallai,0.25,Freiburg,22,12.9,2.0,34.0,12.0,35.3,2.63,0.93,0.06,0.17,15.3,0.0,0.0,0.0,2.4,2.4,0.07,-0.4,-0.4,237.0,343.0,69.1,3696.0,837.0,124.0,148.0,83.8,93.0,129.0,72.1,13.0,33.0,39.4,0.0,1.5,-1.5,12.0,13.0,9.0,1.0,25.0,31.0,2.4,23.0,0.0,3.0,1.0,4.0,0.0,2.0,0.15,1.0,0.0,0.0,0.0,1.0,0.0,22.0,17.0,9.0,6.0,7.0,2.0,18.0,11.1,16.0,196.0,55.0,28.1,52.0,82.0,62.0,15.0,2.0,0.0,13.0,7.0,29.0,5.0,0.0
Lazar Samardzic,0.25,Hertha BSC,17,0.4,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,6.0,7.0,85.7,135.0,25.0,3.0,3.0,100.0,2.0,3.0,66.7,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,1.0,1.0,1.0,5.0,20.0,4.0,26.0,7.0,26.9,12.0,8.0,6.0,2.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0
Diadie Samassekou,0.2,Hoffenheim,23,14.6,0.0,7.0,2.0,28.6,0.48,0.14,0.0,0.0,25.0,0.0,0.0,0.0,0.2,0.2,0.03,-0.2,-0.2,480.0,588.0,81.6,8354.0,1726.0,215.0,248.0,86.7,212.0,243.0,87.2,44.0,69.0,63.8,1.0,0.4,0.6,7.0,34.0,8.0,0.0,39.0,16.0,1.1,15.0,0.0,0.0,0.0,0.0,1.0,3.0,0.21,3.0,0.0,0.0,0.0,0.0,0.0,41.0,30.0,19.0,15.0,7.0,10.0,37.0,27.0,27.0,259.0,83.0,32.0,98.0,128.0,33.0,36.0,8.0,0.0,28.0,22.0,63.0,36.0,0.0
Mbwana Samatta,0.3,Aston Villa,26,10.5,1.0,17.0,3.0,17.6,1.62,0.29,0.06,0.33,10.1,0.0,0.0,0.0,1.9,1.9,0.11,-0.9,-0.9,127.0,179.0,70.9,1883.0,283.0,79.0,100.0,79.0,36.0,52.0,69.2,9.0,16.0,56.3,0.0,0.2,-0.2,7.0,6.0,3.0,1.0,9.0,21.0,2.0,14.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,1.0,6.0,2.0,1.0,9.0,11.1,8.0,173.0,45.0,26.0,7.0,84.0,82.0,8.0,1.0,0.0,7.0,0.0,9.0,6.0,0.0
Mama Samba Balde,0.25,Dijon,23,18.6,6.0,50.0,16.0,32.0,2.68,0.86,0.12,0.38,16.0,0.0,0.0,0.0,4.9,4.9,0.1,1.1,1.1,253.0,368.0,68.8,3662.0,923.0,155.0,192.0,80.7,76.0,111.0,68.5,12.0,34.0,35.3,2.0,2.9,-0.9,19.0,14.0,14.0,5.0,26.0,46.0,2.47,27.0,0.0,3.0,6.0,8.0,2.0,9.0,0.48,6.0,0.0,1.0,2.0,0.0,0.0,36.0,23.0,12.0,13.0,11.0,7.0,22.0,31.8,15.0,372.0,84.0,22.6,65.0,198.0,109.0,23.0,2.0,0.0,21.0,5.0,41.0,22.0,0.0
Junior Sambia,0.15,Montpellier,22,6.5,1.0,13.0,5.0,38.5,1.99,0.77,0.08,0.2,22.1,2.0,0.0,0.0,0.5,0.5,0.04,0.5,0.5,191.0,250.0,76.4,3507.0,1566.0,80.0,91.0,87.9,86.0,112.0,76.8,23.0,44.0,52.3,1.0,0.1,0.9,4.0,13.0,11.0,6.0,33.0,12.0,1.84,5.0,1.0,1.0,3.0,2.0,0.0,1.0,0.15,1.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,8.0,3.0,3.0,7.0,17.0,41.2,10.0,121.0,34.0,28.1,44.0,55.0,22.0,8.0,1.0,0.0,7.0,4.0,18.0,13.0,0.0
Frederic Sammaritano,0.25,Dijon,33,5.8,1.0,9.0,2.0,22.2,1.56,0.35,0.11,0.5,22.2,3.0,0.0,0.0,0.5,0.5,0.06,0.5,0.5,202.0,269.0,75.1,3760.0,1068.0,84.0,99.0,84.8,79.0,98.0,80.6,32.0,55.0,58.2,2.0,1.7,0.3,22.0,8.0,10.0,3.0,24.0,32.0,5.56,15.0,14.0,0.0,2.0,1.0,0.0,3.0,0.52,2.0,1.0,0.0,0.0,0.0,0.0,12.0,7.0,5.0,6.0,1.0,3.0,11.0,27.3,8.0,88.0,24.0,27.3,34.0,36.0,18.0,8.0,1.0,0.0,7.0,3.0,15.0,0.0,0.0
Fede San Emeterio,0.2,Valladolid,22,19.5,0.0,3.0,1.0,33.3,0.15,0.05,0.0,0.0,25.3,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,558.0,683.0,81.7,10576.0,2518.0,232.0,268.0,86.6,233.0,268.0,86.9,81.0,120.0,67.5,0.0,0.2,-0.2,5.0,42.0,1.0,0.0,40.0,16.0,0.82,15.0,0.0,0.0,1.0,0.0,0.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0,27.0,17.0,13.0,13.0,1.0,9.0,47.0,19.1,38.0,402.0,108.0,26.9,164.0,204.0,34.0,32.0,7.0,0.0,25.0,18.0,45.0,25.0,0.0
Mikel San Jose,0.2,Athletic Club,30,4.0,0.0,6.0,1.0,16.7,1.5,0.25,0.0,0.0,14.0,0.0,0.0,0.0,0.5,0.5,0.09,-0.5,-0.5,93.0,125.0,74.4,1683.0,490.0,43.0,53.0,81.1,39.0,52.0,75.0,8.0,13.0,61.5,0.0,0.0,0.0,1.0,4.0,2.0,0.0,6.0,2.0,0.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,3.0,2.0,3.0,1.0,11.0,9.1,10.0,70.0,21.0,30.0,24.0,35.0,11.0,6.0,1.0,0.0,5.0,4.0,12.0,17.0,0.0
Antonio Sanabria,0.3,Genoa,23,15.4,6.0,41.0,20.0,48.8,2.66,1.3,0.15,0.3,17.5,2.0,0.0,0.0,3.7,3.7,0.09,2.3,2.3,290.0,379.0,76.5,4756.0,664.0,150.0,185.0,81.1,92.0,116.0,79.3,35.0,41.0,85.4,2.0,1.9,0.1,15.0,22.0,4.0,0.0,16.0,38.0,2.47,25.0,0.0,5.0,2.0,3.0,3.0,6.0,0.39,3.0,0.0,1.0,0.0,1.0,1.0,13.0,10.0,3.0,6.0,4.0,3.0,11.0,27.3,8.0,308.0,80.0,26.0,36.0,146.0,126.0,14.0,1.0,0.0,13.0,3.0,16.0,13.0,0.0
