Player,Pos,Squad,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog,SCA,SCA90,PassLive,PassDead,Drib,Sh.1,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,Drib.1,Sh.2,Fld.1,Def.1,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att.4,Tkl%,Past,Press,Succ,%,Def 3rd.1,Mid 3rd.1,Att 3rd.1,Blocks,Sh.3,ShSv,Pass,Int,Tkl+Int,Clr,Err,Cl_Squad,Cl_Country,Cl_LgR,Cl_GF,Cl_GA,Cl_GD,Cl_xG,Cl_xGA,Cl_xGD,Cl_xGD/90,Start_Value,Value_Change
Jasmin Kurtic,0.2,Parma,31,30.4,4.0,35.0,9.0,25.7,1.15,0.3,0.11,0.44,17.7,0.0,0.0,0.0,3.7,3.7,0.11,0.3,0.3,1195.0,1438.0,83.1,24098.0,5885.0,445.0,496.0,89.7,532.0,598.0,89.0,198.0,291.0,68.0,0.0,2.0,-2.0,27.0,99.0,30.0,14.0,115.0,59.0,1.94,42.0,11.0,1.0,5.0,0.0,0.0,6.0,0.2,5.0,0.0,0.0,1.0,0.0,0.0,59.0,34.0,25.0,30.0,4.0,17.0,59.0,28.8,42.0,520.0,141.0,27.1,194.0,261.0,65.0,27.0,2.0,0.0,25.0,33.0,92.0,60.0,0.0, Parma,3,20,39,83,-44,40.0,61.4,-21.4,-0.56,3.15,1.8
Tom Lacoux,0.2,Bordeaux,18,5.8,0.0,3.0,0.0,0.0,0.52,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.1,0.1,0.03,-0.1,-0.1,194.0,221.0,87.8,3596.0,523.0,82.0,89.0,92.1,92.0,98.0,93.9,17.0,26.0,65.4,0.0,0.1,-0.1,2.0,4.0,1.0,1.0,7.0,3.0,0.52,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,14.0,11.0,12.0,0.0,8.0,31.0,25.8,23.0,168.0,55.0,32.7,65.0,95.0,8.0,15.0,2.0,0.0,13.0,12.0,35.0,9.0,0.0, Bordeaux,5,12,42,56,-14,41.9,56.7,-14.8,-0.39,43.2,0.72
Paul Lasne,0.2,Brest,31,18.7,0.0,5.0,1.0,20.0,0.27,0.05,0.0,0.0,15.7,0.0,0.0,0.0,0.5,0.5,0.1,-0.5,-0.5,916.0,1063.0,86.2,18377.0,3748.0,298.0,337.0,88.4,455.0,495.0,91.9,141.0,194.0,72.7,0.0,0.5,-0.5,7.0,63.0,5.0,0.0,43.0,18.0,0.96,15.0,1.0,0.0,0.0,1.0,1.0,2.0,0.11,2.0,0.0,0.0,0.0,0.0,0.0,55.0,36.0,34.0,19.0,2.0,12.0,36.0,33.3,24.0,426.0,112.0,26.3,216.0,170.0,40.0,33.0,7.0,0.0,26.0,34.0,89.0,25.0,0.0, Brest,5,17,50,66,-16,47.5,55.6,-8.2,-0.21,1.53,0.9
Danny Latza,0.2,Mainz 05,30,20.0,0.0,21.0,9.0,42.9,1.05,0.45,0.0,0.0,18.1,0.0,0.0,0.0,1.9,1.9,0.09,-1.9,-1.9,531.0,752.0,70.6,10159.0,2925.0,217.0,262.0,82.8,235.0,309.0,76.1,70.0,139.0,50.4,2.0,2.2,-0.2,23.0,39.0,7.0,2.0,67.0,35.0,1.75,23.0,8.0,1.0,1.0,2.0,0.0,3.0,0.15,2.0,0.0,0.0,0.0,1.0,0.0,47.0,31.0,18.0,19.0,10.0,21.0,73.0,28.8,52.0,476.0,145.0,30.5,150.0,240.0,86.0,51.0,7.0,0.0,44.0,27.0,74.0,28.0,0.0, Mainz 05,4,12,39,56,-17,47.1,50.9,-3.8,-0.11,2.52,1.35
Wesley Lautoa,0.15,Dijon,32,17.9,0.0,8.0,3.0,37.5,0.45,0.17,0.0,0.0,25.7,0.0,0.0,0.0,0.7,0.7,0.08,-0.7,-0.7,700.0,821.0,85.3,13978.0,4120.0,251.0,283.0,88.7,327.0,367.0,89.1,114.0,150.0,76.0,0.0,0.1,-0.1,4.0,44.0,8.0,0.0,62.0,15.0,0.84,13.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,28.0,20.0,18.0,2.0,11.0,43.0,25.6,32.0,310.0,95.0,30.6,131.0,164.0,15.0,23.0,8.0,0.0,15.0,29.0,69.0,52.0,0.0, Dijon,5,20,25,73,-48,31.5,75.3,-43.8,-1.15,1.26,0.45
Damien Le Tallec,0.15,Montpellier,30,13.6,0.0,12.0,3.0,25.0,0.88,0.22,0.0,0.0,10.8,0.0,0.0,0.0,1.3,1.3,0.11,-1.3,-1.3,349.0,435.0,80.2,7770.0,1896.0,112.0,136.0,82.4,154.0,182.0,84.6,75.0,101.0,74.3,0.0,0.3,-0.3,2.0,36.0,3.0,0.0,37.0,9.0,0.66,7.0,0.0,1.0,1.0,0.0,0.0,3.0,0.22,2.0,0.0,0.0,1.0,0.0,0.0,17.0,7.0,10.0,6.0,1.0,7.0,25.0,28.0,18.0,186.0,53.0,28.5,77.0,85.0,24.0,23.0,8.0,0.0,15.0,23.0,40.0,37.0,2.0, Montpellier,5,8,60,62,-2,47.9,65.7,-17.8,-0.47,2.88,1.62
Pierre Lees Melou,0.2,Nice,27,22.9,4.0,42.0,12.0,28.6,1.83,0.52,0.07,0.25,20.1,0.0,1.0,1.0,4.3,3.6,0.09,-0.3,-0.6,1047.0,1225.0,85.5,19641.0,5013.0,441.0,482.0,91.5,452.0,509.0,88.8,129.0,189.0,68.3,2.0,1.3,0.7,13.0,107.0,17.0,3.0,126.0,51.0,2.22,34.0,2.0,4.0,5.0,2.0,4.0,4.0,0.17,3.0,0.0,0.0,1.0,0.0,0.0,85.0,47.0,34.0,41.0,10.0,31.0,92.0,33.7,61.0,505.0,146.0,28.9,156.0,249.0,100.0,53.0,14.0,0.0,39.0,32.0,117.0,37.0,0.0, Nice,5,9,50,53,-3,46.9,52.1,-5.1,-0.14,7.2,6.3
Lucas Leiva,0.2,Lazio,33,23.7,0.0,12.0,3.0,25.0,0.51,0.13,0.0,0.0,23.0,0.0,0.0,0.0,0.4,0.4,0.04,-0.4,-0.4,1295.0,1491.0,86.9,24857.0,7720.0,486.0,539.0,90.2,617.0,684.0,90.2,174.0,220.0,79.1,0.0,0.3,-0.3,6.0,184.0,13.0,2.0,153.0,28.0,1.18,26.0,1.0,0.0,0.0,0.0,1.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0,70.0,45.0,37.0,31.0,2.0,29.0,92.0,31.5,63.0,503.0,169.0,33.6,203.0,261.0,39.0,28.0,1.0,0.0,27.0,45.0,115.0,46.0,0.0, Lazio,3,6,61,55,6,59.8,47.8,12.0,0.32,5.4,3.15
Mario Lemina,0.2,Fulham,26,18.9,1.0,18.0,2.0,11.1,0.95,0.11,0.06,0.5,23.6,0.0,0.0,0.0,0.9,0.9,0.05,0.1,0.1,734.0,860.0,85.3,15079.0,3711.0,244.0,278.0,87.8,358.0,399.0,89.7,116.0,163.0,71.2,0.0,0.8,-0.8,10.0,60.0,15.0,1.0,56.0,25.0,1.32,17.0,0.0,5.0,1.0,1.0,1.0,2.0,0.11,0.0,0.0,0.0,0.0,1.0,1.0,61.0,36.0,30.0,23.0,8.0,19.0,40.0,47.5,21.0,319.0,105.0,32.9,124.0,153.0,42.0,28.0,6.0,0.0,22.0,43.0,104.0,37.0,0.0, Fulham,1,18,27,53,-26,41.3,52.9,-11.7,-0.31,9.0,9.0
Fabien Lemoine,0.2,Lorient,33,21.5,1.0,17.0,3.0,17.6,0.79,0.14,0.06,0.33,23.1,1.0,0.0,0.0,1.0,1.0,0.06,0.0,0.0,1255.0,1454.0,86.3,23863.0,6114.0,509.0,550.0,92.5,537.0,592.0,90.7,186.0,262.0,71.0,0.0,1.1,-1.1,16.0,92.0,11.0,4.0,99.0,26.0,1.21,24.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,44.0,35.0,35.0,3.0,26.0,86.0,30.2,60.0,547.0,160.0,29.3,232.0,272.0,43.0,27.0,1.0,0.0,26.0,30.0,103.0,46.0,0.0, Lorient,5,16,50,68,-18,48.8,53.1,-4.3,-0.11,0.72,0.72
Lukas Lerager,0.2,Genoa,27,12.9,0.0,5.0,2.0,40.0,0.39,0.16,0.0,0.0,15.9,0.0,0.0,0.0,0.5,0.5,0.11,-0.5,-0.5,405.0,490.0,82.7,6595.0,1669.0,208.0,241.0,86.3,145.0,170.0,85.3,38.0,50.0,76.0,1.0,0.4,0.6,8.0,39.0,4.0,0.0,38.0,18.0,1.4,17.0,0.0,0.0,0.0,1.0,0.0,3.0,0.23,3.0,0.0,0.0,0.0,0.0,0.0,27.0,20.0,15.0,10.0,2.0,4.0,28.0,14.3,24.0,220.0,60.0,27.3,72.0,104.0,44.0,20.0,3.0,0.0,17.0,13.0,40.0,24.0,2.0, Genoa,3,11,47,58,-11,37.8,54.5,-16.8,-0.44,3.6,2.7
Dimitri Lienard,0.2,Strasbourg,32,20.3,2.0,28.0,8.0,28.6,1.38,0.39,0.04,0.13,27.8,8.0,1.0,2.0,2.8,1.1,0.04,-0.8,-0.1,853.0,1154.0,73.9,19125.0,5492.0,309.0,349.0,88.5,324.0,382.0,84.8,203.0,375.0,54.1,4.0,3.9,0.1,45.0,99.0,33.0,18.0,92.0,73.0,3.59,32.0,33.0,1.0,1.0,2.0,4.0,7.0,0.34,2.0,4.0,0.0,1.0,0.0,0.0,50.0,31.0,22.0,22.0,6.0,23.0,52.0,44.2,29.0,343.0,106.0,30.9,108.0,190.0,45.0,33.0,1.0,0.0,32.0,28.0,78.0,13.0,0.0, Strasbourg,5,15,49,58,-9,52.6,46.6,6.0,0.16,1.44,0.9
Karol Linetty,0.2,Torino,25,20.4,1.0,7.0,3.0,42.9,0.34,0.15,0.14,0.33,17.1,0.0,0.0,0.0,0.8,0.8,0.11,0.2,0.2,607.0,734.0,82.7,9988.0,2630.0,334.0,379.0,88.1,209.0,245.0,85.3,53.0,75.0,70.7,0.0,1.3,-1.3,16.0,46.0,9.0,0.0,53.0,36.0,1.77,28.0,1.0,4.0,1.0,1.0,1.0,1.0,0.05,0.0,0.0,0.0,1.0,0.0,0.0,50.0,30.0,18.0,22.0,10.0,12.0,39.0,30.8,27.0,324.0,91.0,28.1,113.0,157.0,54.0,22.0,6.0,0.0,16.0,16.0,66.0,10.0,0.0, Torino,3,17,50,69,-19,50.2,59.0,-8.8,-0.23,9.0,5.4
Jake Livermore,0.2,West Brom,30,13.8,0.0,5.0,0.0,0.0,0.36,0.0,0.0,0.0,19.6,0.0,0.0,0.0,0.2,0.2,0.05,-0.2,-0.2,283.0,381.0,74.3,4979.0,1148.0,125.0,152.0,82.2,111.0,147.0,75.5,36.0,62.0,58.1,0.0,0.2,-0.2,5.0,29.0,2.0,1.0,25.0,8.0,0.58,7.0,0.0,0.0,1.0,0.0,0.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0,29.0,19.0,10.0,17.0,2.0,11.0,32.0,34.4,21.0,244.0,67.0,27.5,75.0,132.0,37.0,33.0,7.0,0.0,26.0,19.0,48.0,33.0,0.0, West Brom,1,19,35,76,-41,33.8,67.7,-34.0,-0.89,4.95,2.25
Marcos Llorente,0.15,Atletico Madrid,25,32.8,12.0,49.0,22.0,44.9,1.49,0.67,0.24,0.55,17.8,0.0,0.0,0.0,4.3,4.3,0.09,7.7,7.7,1106.0,1341.0,82.5,19051.0,4369.0,552.0,618.0,89.3,398.0,465.0,85.6,116.0,165.0,70.3,11.0,5.2,5.8,42.0,81.0,38.0,14.0,99.0,75.0,2.28,57.0,1.0,4.0,3.0,7.0,3.0,15.0,0.46,11.0,0.0,0.0,0.0,2.0,2.0,73.0,44.0,24.0,34.0,15.0,26.0,54.0,48.1,28.0,649.0,192.0,29.6,130.0,334.0,185.0,63.0,5.0,0.0,58.0,31.0,104.0,31.0,0.0, Atletico Madrid,2,1,67,25,42,52.4,32.7,19.6,0.52,36.0,72.0
Giovani Lo Celso,0.2,Tottenham,24,10.5,1.0,15.0,5.0,33.3,1.43,0.48,0.07,0.2,17.8,1.0,0.0,0.0,1.2,1.2,0.08,-0.2,-0.2,465.0,589.0,78.9,8364.0,2205.0,223.0,251.0,88.8,170.0,206.0,82.5,62.0,101.0,61.4,1.0,1.3,-0.3,14.0,44.0,11.0,0.0,58.0,30.0,2.86,21.0,3.0,0.0,1.0,4.0,1.0,3.0,0.29,3.0,0.0,0.0,0.0,0.0,0.0,33.0,23.0,16.0,11.0,6.0,10.0,31.0,32.3,21.0,290.0,91.0,31.4,94.0,148.0,48.0,11.0,1.0,0.0,10.0,8.0,41.0,9.0,0.0, Tottenham,1,7,68,45,23,54.5,49.5,5.0,0.13,36.0,24.3
Manuel Locatelli,0.2,Sassuolo,22,32.0,4.0,41.0,9.0,22.0,1.28,0.28,0.05,0.22,21.0,6.0,2.0,2.0,4.2,2.7,0.07,-0.2,-0.7,2436.0,2785.0,87.5,45903.0,13472.0,1077.0,1156.0,93.2,996.0,1101.0,90.5,326.0,460.0,70.9,2.0,3.5,-1.5,41.0,289.0,38.0,6.0,266.0,86.0,2.68,72.0,4.0,1.0,2.0,5.0,2.0,10.0,0.31,8.0,1.0,0.0,0.0,1.0,0.0,87.0,52.0,35.0,37.0,15.0,25.0,56.0,44.6,31.0,461.0,141.0,30.6,168.0,213.0,80.0,57.0,17.0,0.0,40.0,43.0,130.0,70.0,1.0, Sassuolo,3,8,64,56,8,59.2,54.9,4.3,0.11,22.5,31.5
Sean Longstaff,0.2,Newcastle Utd,22,15.7,0.0,15.0,5.0,33.3,0.96,0.32,0.0,0.0,18.7,1.0,0.0,0.0,1.4,1.4,0.09,-1.4,-1.4,452.0,572.0,79.0,9478.0,2178.0,174.0,197.0,88.3,176.0,200.0,88.0,89.0,147.0,60.5,1.0,1.1,-0.1,11.0,41.0,2.0,1.0,40.0,21.0,1.34,12.0,5.0,1.0,0.0,2.0,1.0,2.0,0.13,2.0,0.0,0.0,0.0,0.0,0.0,36.0,21.0,16.0,17.0,3.0,21.0,60.0,35.0,39.0,398.0,99.0,24.9,168.0,184.0,46.0,29.0,4.0,0.0,25.0,19.0,55.0,21.0,1.0, Newcastle Utd,1,12,46,62,-16,41.0,54.0,-13.0,-0.34,15.75,13.5
Maxime Lopez,0.2,Sassuolo,22,20.7,2.0,11.0,4.0,36.4,0.53,0.19,0.18,0.5,18.0,0.0,0.0,0.0,1.6,1.6,0.14,0.4,0.4,1589.0,1719.0,92.4,25276.0,5659.0,861.0,896.0,96.1,559.0,591.0,94.6,125.0,167.0,74.9,0.0,1.0,-1.0,20.0,143.0,28.0,0.0,107.0,55.0,2.66,45.0,5.0,4.0,0.0,0.0,1.0,4.0,0.19,1.0,1.0,2.0,0.0,0.0,0.0,28.0,19.0,18.0,7.0,3.0,12.0,38.0,31.6,26.0,362.0,102.0,28.2,121.0,168.0,73.0,15.0,2.0,0.0,13.0,23.0,51.0,6.0,0.0, Sassuolo,3,8,64,56,8,59.2,54.9,4.3,0.11,10.8,9.0
Unai Lopez,0.2,Athletic Club,24,15.8,3.0,25.0,11.0,44.0,1.58,0.7,0.12,0.27,25.4,5.0,0.0,0.0,1.2,1.2,0.05,1.8,1.8,845.0,1006.0,84.0,18541.0,4225.0,288.0,323.0,89.2,344.0,387.0,88.9,200.0,267.0,74.9,0.0,1.2,-1.2,17.0,100.0,17.0,4.0,73.0,42.0,2.65,30.0,8.0,1.0,1.0,1.0,1.0,2.0,0.13,2.0,0.0,0.0,0.0,0.0,0.0,31.0,22.0,13.0,16.0,2.0,9.0,28.0,32.1,19.0,252.0,75.0,29.8,72.0,145.0,35.0,26.0,5.0,0.0,21.0,11.0,42.0,18.0,1.0, Athletic Club,2,10,46,42,4,44.4,36.3,8.1,0.21,2.16,10.8
Imran Louza,0.2,Nantes,21,26.4,7.0,31.0,10.0,32.3,1.17,0.38,0.06,0.2,27.5,4.0,5.0,5.0,5.8,2.0,0.07,1.2,0.0,1038.0,1323.0,78.5,19161.0,5268.0,470.0,527.0,89.2,374.0,442.0,84.6,153.0,289.0,52.9,2.0,2.1,-0.1,23.0,118.0,12.0,2.0,101.0,50.0,1.89,31.0,12.0,0.0,2.0,2.0,3.0,3.0,0.11,1.0,1.0,0.0,1.0,0.0,0.0,51.0,34.0,24.0,22.0,5.0,16.0,67.0,23.9,51.0,537.0,151.0,28.1,166.0,279.0,92.0,40.0,6.0,0.0,34.0,46.0,97.0,22.0,2.0, Nantes,5,18,47,55,-8,48.9,55.8,-6.9,-0.18,9.0,10.8
Jean Lucas,0.2,Brest,22,11.2,0.0,20.0,5.0,25.0,1.78,0.45,0.0,0.0,24.7,5.0,0.0,0.0,1.1,1.1,0.05,-1.1,-1.1,575.0,647.0,88.9,11074.0,2179.0,232.0,252.0,92.1,237.0,261.0,90.8,93.0,116.0,80.2,2.0,1.1,0.9,10.0,39.0,6.0,1.0,42.0,24.0,2.14,17.0,0.0,1.0,4.0,2.0,0.0,5.0,0.45,3.0,0.0,0.0,2.0,0.0,0.0,25.0,14.0,13.0,11.0,1.0,1.0,20.0,5.0,19.0,262.0,66.0,25.2,91.0,133.0,38.0,4.0,0.0,0.0,4.0,17.0,42.0,12.0,0.0, Brest,5,17,50,66,-16,47.5,55.6,-8.2,-0.21,4.05,4.05
Douglas Luiz,0.2,Aston Villa,22,30.9,0.0,26.0,7.0,26.9,0.84,0.23,0.0,0.0,22.4,1.0,0.0,0.0,1.5,1.5,0.06,-1.5,-1.5,1213.0,1431.0,84.8,25159.0,5671.0,426.0,472.0,90.3,536.0,596.0,89.9,226.0,302.0,74.8,2.0,1.5,0.5,19.0,127.0,15.0,3.0,106.0,46.0,1.49,42.0,2.0,0.0,1.0,1.0,0.0,5.0,0.16,5.0,0.0,0.0,0.0,0.0,0.0,63.0,43.0,28.0,30.0,5.0,18.0,60.0,30.0,42.0,617.0,160.0,25.9,240.0,304.0,73.0,60.0,18.0,0.0,42.0,33.0,96.0,49.0,0.0, Aston Villa,1,11,55,46,9,52.9,52.9,0.1,0.0,19.8,31.5
Sasa Lukic,0.2,Torino,23,23.4,3.0,19.0,7.0,36.8,0.81,0.3,0.16,0.43,16.4,0.0,0.0,0.0,2.0,2.0,0.11,1.0,1.0,648.0,807.0,80.3,10570.0,2572.0,338.0,385.0,87.8,247.0,293.0,84.3,48.0,81.0,59.3,0.0,1.6,-1.6,24.0,47.0,18.0,7.0,57.0,55.0,2.35,39.0,2.0,3.0,1.0,7.0,3.0,3.0,0.13,1.0,0.0,0.0,0.0,1.0,1.0,39.0,28.0,13.0,20.0,6.0,11.0,49.0,22.4,38.0,494.0,134.0,27.1,124.0,270.0,100.0,40.0,5.0,0.0,35.0,15.0,54.0,15.0,0.0, Torino,3,17,50,69,-19,50.2,59.0,-8.8,-0.23,3.15,4.5
Senad Lulic,0.15,Lazio,34,8.0,0.0,6.0,3.0,50.0,0.75,0.38,0.0,0.0,16.4,0.0,0.0,0.0,0.4,0.4,0.07,-0.4,-0.4,252.0,347.0,72.6,4796.0,1549.0,112.0,132.0,84.8,106.0,132.0,80.3,33.0,69.0,47.8,0.0,0.8,-0.8,4.0,15.0,8.0,4.0,23.0,12.0,1.5,9.0,1.0,2.0,0.0,0.0,0.0,1.0,0.13,1.0,0.0,0.0,0.0,0.0,0.0,19.0,10.0,9.0,6.0,4.0,6.0,12.0,50.0,6.0,111.0,31.0,27.9,36.0,46.0,29.0,13.0,3.0,0.0,10.0,9.0,28.0,14.0,0.0, Lazio,3,6,61,55,6,59.8,47.8,12.0,0.32,2.25,0.9
John Lundstram,0.2,Sheffield Utd,26,22.6,0.0,19.0,4.0,21.1,0.84,0.18,0.0,0.0,23.2,1.0,0.0,1.0,2.0,1.3,0.07,-2.0,-1.3,843.0,1041.0,81.0,15138.0,3357.0,392.0,423.0,92.7,335.0,380.0,88.2,95.0,191.0,49.7,2.0,1.2,0.8,19.0,59.0,12.0,2.0,59.0,37.0,1.64,30.0,5.0,1.0,0.0,0.0,1.0,3.0,0.13,2.0,1.0,0.0,0.0,0.0,0.0,26.0,12.0,9.0,14.0,3.0,9.0,43.0,20.9,34.0,350.0,75.0,21.4,108.0,172.0,70.0,39.0,8.0,0.0,31.0,21.0,47.0,34.0,1.0, Sheffield Utd,1,20,20,63,-43,31.4,62.4,-31.0,-0.82,7.2,6.3
Giulio Maggiore,0.2,Spezia,22,24.6,3.0,39.0,14.0,35.9,1.59,0.57,0.08,0.21,15.8,0.0,0.0,0.0,5.1,5.1,0.13,-2.1,-2.1,578.0,824.0,70.1,9944.0,2769.0,290.0,367.0,79.0,207.0,283.0,73.1,62.0,125.0,49.6,1.0,2.3,-1.3,14.0,56.0,18.0,2.0,70.0,36.0,1.46,25.0,1.0,2.0,2.0,2.0,4.0,5.0,0.2,3.0,0.0,1.0,1.0,0.0,0.0,72.0,48.0,27.0,36.0,9.0,22.0,52.0,42.3,30.0,495.0,138.0,27.9,118.0,265.0,112.0,37.0,6.0,0.0,31.0,27.0,99.0,27.0,0.0, Spezia,3,15,52,72,-20,46.7,69.3,-22.6,-0.59,1.35,6.75
Hugo Magnetti,0.2,Brest,22,6.7,0.0,9.0,1.0,11.1,1.34,0.15,0.0,0.0,26.6,0.0,0.0,0.0,0.3,0.3,0.03,-0.3,-0.3,290.0,343.0,84.5,6339.0,1396.0,93.0,105.0,88.6,135.0,150.0,90.0,59.0,81.0,72.8,0.0,0.4,-0.4,3.0,28.0,0.0,0.0,23.0,11.0,1.64,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,16.0,15.0,16.0,1.0,9.0,32.0,28.1,23.0,181.0,62.0,34.3,67.0,103.0,11.0,7.0,1.0,0.0,6.0,13.0,45.0,20.0,0.0, Brest,5,17,50,66,-16,47.5,55.6,-8.2,-0.21,0.473,0.63
Arne Maier,0.2,Arminia,21,11.5,0.0,11.0,2.0,18.2,0.96,0.17,0.0,0.0,19.9,2.0,0.0,0.0,0.4,0.4,0.03,-0.4,-0.4,306.0,419.0,73.0,6236.0,1365.0,113.0,138.0,81.9,129.0,164.0,78.7,60.0,99.0,60.6,0.0,1.4,-1.4,12.0,21.0,10.0,1.0,29.0,23.0,2.0,15.0,5.0,0.0,2.0,0.0,1.0,2.0,0.17,2.0,0.0,0.0,0.0,0.0,0.0,19.0,14.0,5.0,12.0,2.0,7.0,16.0,43.8,9.0,184.0,56.0,30.4,51.0,97.0,36.0,19.0,3.0,0.0,16.0,9.0,28.0,16.0,0.0, Arminia,4,15,26,52,-26,30.7,55.7,-25.0,-0.73,13.95,6.3
Habib Maiga,0.2,Metz,24,29.9,1.0,25.0,6.0,24.0,0.84,0.2,0.04,0.17,18.0,0.0,0.0,0.0,2.0,2.0,0.08,-1.0,-1.0,1196.0,1440.0,83.1,23394.0,5827.0,463.0,531.0,87.2,559.0,627.0,89.2,162.0,254.0,63.8,3.0,2.1,0.9,27.0,122.0,9.0,4.0,123.0,69.0,2.31,54.0,1.0,4.0,3.0,4.0,3.0,11.0,0.37,7.0,0.0,2.0,1.0,1.0,0.0,87.0,56.0,42.0,39.0,6.0,37.0,90.0,41.1,53.0,700.0,210.0,30.0,256.0,372.0,72.0,51.0,9.0,0.0,42.0,41.0,128.0,48.0,0.0, Metz,5,10,44,48,-4,41.3,49.3,-8.1,-0.21,2.52,4.95
Ainsley Maitland Niles,0.2,West Brom,22,13.7,0.0,10.0,3.0,30.0,0.73,0.22,0.0,0.0,22.3,0.0,0.0,0.0,0.7,0.7,0.07,-0.7,-0.7,307.0,401.0,76.6,4599.0,1301.0,170.0,206.0,82.5,91.0,119.0,76.5,27.0,41.0,65.9,0.0,0.7,-0.7,5.0,18.0,8.0,1.0,34.0,18.0,1.32,15.0,0.0,0.0,0.0,3.0,0.0,2.0,0.15,1.0,0.0,0.0,0.0,1.0,0.0,20.0,14.0,9.0,6.0,5.0,5.0,28.0,17.9,23.0,327.0,104.0,31.8,99.0,150.0,78.0,19.0,2.0,0.0,17.0,25.0,45.0,26.0,0.0, West Brom,1,19,35,76,-41,33.8,67.7,-34.0,-0.89,13.05,14.4
Jean Victor Makengo,0.2,Udinese,22,5.8,0.0,4.0,0.0,0.0,0.69,0.0,0.0,0.0,24.4,0.0,0.0,0.0,0.1,0.1,0.02,-0.1,-0.1,165.0,205.0,80.5,2776.0,740.0,86.0,99.0,86.9,62.0,71.0,87.3,13.0,20.0,65.0,0.0,0.0,0.0,1.0,18.0,2.0,0.0,23.0,5.0,0.86,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.17,1.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,5.0,2.0,2.0,2.0,14.0,14.3,12.0,105.0,29.0,27.6,44.0,44.0,17.0,5.0,1.0,0.0,4.0,3.0,12.0,5.0,0.0, Udinese,3,14,42,58,-16,42.9,52.1,-9.2,-0.24,3.24,2.7
Mickael Malsa,0.2,Levante,24,26.0,1.0,25.0,7.0,28.0,0.96,0.27,0.04,0.14,21.8,0.0,0.0,0.0,1.6,1.6,0.06,-0.6,-0.6,1171.0,1365.0,85.8,22976.0,5968.0,460.0,499.0,92.2,523.0,589.0,88.8,176.0,249.0,70.7,0.0,0.4,-0.4,11.0,107.0,9.0,1.0,111.0,29.0,1.12,23.0,0.0,0.0,2.0,1.0,3.0,1.0,0.04,0.0,0.0,0.0,0.0,0.0,1.0,63.0,36.0,30.0,30.0,3.0,21.0,55.0,38.2,34.0,458.0,134.0,29.3,166.0,258.0,34.0,42.0,9.0,1.0,33.0,51.0,114.0,47.0,1.0, Levante,2,14,46,57,-11,41.0,53.9,-13.0,-0.34,2.25,4.5
Rolando Mandragora,0.2,Torino,23,16.9,3.0,27.0,8.0,29.6,1.59,0.47,0.11,0.38,19.8,1.0,0.0,0.0,2.1,2.1,0.08,0.9,0.9,600.0,736.0,81.5,10914.0,2548.0,262.0,297.0,88.2,247.0,282.0,87.6,77.0,129.0,59.7,1.0,0.6,0.4,14.0,50.0,9.0,3.0,41.0,38.0,2.24,24.0,4.0,1.0,3.0,4.0,2.0,5.0,0.3,2.0,1.0,0.0,2.0,0.0,0.0,26.0,17.0,10.0,10.0,6.0,8.0,33.0,24.2,25.0,354.0,91.0,25.7,119.0,170.0,65.0,18.0,6.0,0.0,12.0,19.0,45.0,27.0,0.0, Torino,3,17,50,69,-19,50.2,59.0,-8.8,-0.23,10.8,12.6
Orel Mangala,0.2,Stuttgart,22,23.4,1.0,26.0,8.0,30.8,1.11,0.34,0.04,0.13,20.7,0.0,0.0,0.0,1.4,1.4,0.05,-0.4,-0.4,881.0,1040.0,84.7,15174.0,4051.0,412.0,464.0,88.8,378.0,426.0,88.7,75.0,108.0,69.4,3.0,1.5,1.5,16.0,69.0,12.0,1.0,81.0,53.0,2.26,41.0,0.0,3.0,1.0,6.0,2.0,5.0,0.21,3.0,0.0,0.0,0.0,1.0,1.0,30.0,18.0,12.0,14.0,4.0,12.0,25.0,48.0,13.0,232.0,72.0,31.0,58.0,131.0,43.0,55.0,14.0,0.0,41.0,27.0,57.0,28.0,0.0, Stuttgart,4,9,56,55,1,53.2,53.3,-0.1,0.0,9.9,19.8
